4.79390877	2.77162576	0.54090107	2.02101075	3.92957191	3.51197866	3.61005634	3.95157804	2.52017230	4.92305869	0.00000159
5.61034048	4.76543551	5.66084289	5.67873106	5.27835619	4.11758357	4.69110689	5.13576543	0.34391802	4.82474371	0.00000271
2.02174657	2.47565268	3.17889660	4.17566186	4.26078389	3.81520893	4.70459438	4.42320825	3.44445974	1.84526334	0.00000261
4.12111025	5.86633243	1.21796597	5.42355982	4.27034817	3.16021729	2.04512523	1.48248732	2.42372448	1.70820008	0.00000253
1.69850892	5.78241301	5.51409382	5.96982021	5.51448875	4.98248320	5.38998005	3.17236221	1.68170213	5.51030928	0.00000207
5.23102208	1.61840149	4.25213902	2.78698587	0.38766378	1.54800238	4.37191381	1.19639428	4.38781685	1.39974448	0.00000141
1.22718558	2.87258592	3.09952354	5.29809808	2.81618905	1.98492161	2.30105822	3.64654904	5.17339346	0.57655596	0.00000233
0.31973727	1.43241293	1.90898080	1.63027574	1.21348619	6.07591445	4.51459120	4.65576420	5.84897833	5.49148381	0.00000256
3.52223385	0.82733535	1.21568474	3.56259849	0.30286392	5.14398606	0.40867598	3.45692537	2.18794874	4.81617703	0.00000245
1.44548678	4.45301288	0.86696533	3.56081426	0.60768628	1.94192415	0.16265963	3.56076138	1.68539382	5.54103745	0.00000208
3.19330470	4.13118896	0.65462312	4.87653672	4.54127351	1.54429077	1.61863471	1.60941981	2.46257165	1.27790417	0.00000186
1.58592473	0.60277211	2.92795996	2.60378309	5.29664950	1.06599838	4.85322378	5.66584832	1.17843936	4.81027044	0.00000201
6.23920333	0.62031921	5.73020634	1.93720357	5.10340261	2.65730907	2.00609446	1.97230421	2.85522400	0.21372882	0.00000315
5.84580495	3.64874180	4.35203751	5.07886802	5.49712589	5.53721078	4.16939321	0.26156526	2.59968426	4.27643128	0.00000267
3.98326861	5.31517922	0.68566352	3.09613857	0.25160528	1.27614253	5.88152387	1.27188308	4.25372187	2.97815469	0.00000275
4.90546985	4.56910718	0.19502079	5.88675310	5.79823251	0.04176202	4.87980952	0.66013010	2.53339745	3.79793219	0.00000235
2.42134014	0.29366339	1.81928000	1.66954172	2.56718552	0.54312177	3.65054359	6.19133279	5.46439258	0.39020746	0.00000252
5.33286005	5.06723819	1.89288741	6.25645189	4.80402891	2.89403991	2.61872259	1.98081768	5.85844477	1.57394094	0.00000204
4.47219040	1.57161006	4.67742237	3.46339007	0.06799066	0.28144456	0.19912933	3.67176647	5.79953520	5.64384257	0.00000223
3.28602589	5.00710114	2.96260942	0.18138309	0.17826729	4.55068403	5.78624696	1.83161727	4.73587932	3.82826143	0.00000301
2.99168895	3.60909483	3.46660383	3.30833262	5.63607780	6.23669011	1.46416265	4.85459744	3.85771565	6.15895355	0.00000175
3.68141423	0.95725878	1.36534539	3.84906307	3.59971211	4.19143349	5.03481857	3.98951863	0.90285371	5.36138570	0.00000173
0.61128436	2.58597648	0.44014696	4.02027856	2.13006062	5.41547083	1.07501554	1.35362895	0.25667766	2.77138670	0.00000291
0.05101956	6.14339157	2.43021933	3.34140653	2.27798888	5.52040227	5.85121882	4.37139235	2.85850940	5.75644787	0.00000265
3.54921046	2.97211460	0.39317673	4.94006547	3.89367836	2.06078695	4.61243428	4.49335035	0.86580234	1.32802415	0.00000253
5.17877867	5.59539167	2.46608119	6.25617251	4.46377976	2.19144745	0.52894432	0.14066848	0.70992213	5.76877255	0.00000197
5.14888096	5.68263602	3.08238402	1.41993334	5.04183013	1.83904038	1.79322377	5.58504283	4.06385870	2.45188515	0.00000237
3.12881175	3.80524964	5.93893514	3.24132905	3.31713337	3.79441087	2.15125273	2.33832493	5.17199282	1.45710333	0.00000244
3.15476604	2.70199560	5.98471762	0.94500968	0.99378099	3.45604298	2.74811402	2.03129841	6.16030581	2.29022652	0.00000146
2.54736664	0.36495497	6.00456476	0.94459485	1.97845734	4.49507670	4.41614388	6.06653093	5.04642253	3.60862840	0.00000211
0.66541602	2.75489498	0.06399150	3.41628172	5.16331320	4.69392362	3.61461971	2.41994829	0.50235436	0.96750703	0.00000225
3.09996610	2.87643066	5.07197333	3.21559380	5.29805355	5.20267266	1.86667149	4.06708503	1.34142908	1.39003242	0.00000239
3.76943982	5.41700336	1.03940261	5.44999756	1.62762618	1.77881419	1.67150728	5.50113697	1.65770448	4.38465775	0.00000146
5.40996768	4.12325689	4.21569414	4.58263253	0.22284027	5.76638587	5.78169157	2.29569430	4.83160092	1.07168378	0.00000275
4.59284342	2.52155590	0.46388479	2.21796734	0.59801776	4.12958207	2.86578357	3.13708067	0.59424706	5.43340439	0.00000238
3.46840962	5.48209201	1.23951784	2.11522764	2.63440304	2.61002889	1.95972583	2.99819464	5.70909343	5.68306668	0.00000211
4.40082433	2.16558288	0.87247858	2.71297470	2.39135571	1.84871581	1.48020394	5.29126901	2.36383954	5.14727337	0.00000201
3.43917006	3.10122936	2.39381852	2.77906821	3.25474111	3.61997090	4.73568820	1.40990387	4.31004140	4.75886815	0.00000164
1.29437029	4.25066145	0.53453104	5.59612609	0.48346734	2.90095436	1.57761259	3.87626160	2.61456317	4.54265580	0.00000237
3.81482297	3.67161778	0.57953689	2.36138861	3.94306165	1.02974230	5.24700409	3.97332411	2.40241953	3.85585371	0.00000294
5.42207693	3.95804885	5.42472918	1.83183921	1.25785272	3.35957767	5.75146770	3.86593553	3.19649365	2.13342912	0.00000212
0.33732683	0.48341714	2.80839735	2.68877994	3.87087468	2.62874794	0.29119964	4.03682508	5.76854761	2.85080462	0.00000307
5.32444775	3.68723172	4.65007194	3.57536875	4.34773453	0.86581385	0.54143385	0.80686199	6.21066487	6.14206261	0.00000239
2.94924399	4.21564641	5.47216893	0.47334547	1.42292419	0.78742870	4.15719472	6.13197711	1.88966617	1.68996315	0.00000185
6.21196932	3.40575421	0.27968244	2.74458899	0.63000332	0.96920858	2.52761549	3.74706644	4.80830828	5.74385609	0.00000184
5.54297384	0.73020715	0.08959156	2.06111297	3.09807197	1.34326504	6.20502294	5.23725482	4.80460988	4.94809131	0.00000288
1.70428976	3.53654061	5.95323694	3.68828204	4.95085828	0.07315204	1.15456379	2.01984912	3.80097734	2.88155746	0.00000154
0.38393492	4.12458009	2.54453692	0.16483535	6.23748549	1.78521129	4.03226824	0.89220168	0.90181459	0.24558537	0.00000239
4.31267307	2.44549818	5.95886280	3.80814958	0.66014322	0.74075529	2.21075524	0.08016454	2.35188912	0.09295397	0.00000195
2.33491061	4.62036011	4.08297741	2.54956511	1.83858073	5.16656028	2.34196149	3.83690060	0.99914729	4.77520924	0.00000248
1.90389042	2.52602877	2.89555055	3.24265998	4.71626748	2.33914548	5.01475527	0.95328574	3.77806458	4.07332242	0.00000176
1.88024237	3.72447177	1.36505358	6.02744081	1.54967993	5.58093770	2.17331705	4.84101029	2.29142506	2.79856499	0.00000267
2.64081331	2.94621903	1.22500418	6.14848637	3.84068036	1.97697112	1.95505313	0.81558106	3.41217019	1.50328142	0.00000199
0.47947261	4.60589900	5.44982479	2.78110710	1.42930493	0.25381346	0.35233332	6.28144898	4.65726243	4.28258394	0.00000205
0.40275074	2.49114966	4.50027463	5.89718520	1.04326014	4.34764314	0.16067798	4.17328267	3.82037099	3.68312391	0.00000189
2.65359936	0.53057956	4.50382503	1.64373457	4.56062469	1.83043246	4.17729773	3.32348776	6.21132027	0.82247561	0.00000237
1.07832594	1.88696098	4.17671399	5.02337511	1.60682790	5.48218785	5.83416671	3.89767381	3.35222807	1.57135280	0.00000260
3.83679985	4.21830226	1.13874798	2.17049006	5.27725946	5.74383478	0.07784058	4.27753146	3.38914973	3.07661257	0.00000267
3.54105442	3.56845992	2.44089818	4.68980913	2.96297072	1.61273402	5.43841590	0.40371786	2.14397289	0.45429029	0.00000219
1.81320277	3.64354129	1.70119582	2.87624321	0.05379008	3.08267796	4.00851714	5.89570791	4.37612369	0.77514636	0.00000188
2.10630542	1.83365301	3.56748222	5.87632720	0.90825779	2.03229990	2.55224491	0.10655025	3.92591211	1.00136430	0.00000237
1.50229038	5.07858632	2.19952581	4.56879982	3.16887858	6.04429010	0.04962484	6.17205089	5.07918550	5.02329205	0.00000264
6.14305963	0.96223192	4.33545073	3.26609247	4.42964526	0.92347606	6.25137721	1.82759052	0.52439453	5.21121282	0.00000256
1.00077460	1.14268009	4.17030256	3.65928346	4.69901133	5.40609911	1.33436191	3.83218849	4.63632916	5.18243256	0.00000196
3.94679908	1.98815885	1.97054945	2.92605100	3.07085144	6.02466521	3.57180156	2.54617607	1.07533208	4.69777944	0.00000215
1.08562893	0.20328948	4.45821144	4.78618191	5.46718683	5.96325836	2.29904322	1.12684539	2.22344065	1.95141414	0.00000296
1.55118681	1.24188856	0.81818492	2.67882241	0.86850833	5.71477107	1.26134298	2.09291883	3.03830821	5.60905112	0.00000188
1.04028665	6.15920984	5.03451965	2.25569866	5.97114639	2.05645493	4.53201722	2.40961294	2.55881547	5.91749469	0.00000244
5.74236919	2.11767060	4.83840678	1.10275706	2.21534132	2.73793727	3.18741470	3.43341580	1.69020554	0.35506852	0.00000145
4.46773774	0.71771451	3.65844986	3.65002551	3.74516642	3.36490321	1.57041999	0.47455486	5.12458901	2.97891187	0.00000151
3.84277291	6.19879969	2.30948018	4.28903589	0.95778498	5.86702541	3.96611512	0.99023704	1.24995531	2.20952663	0.00000217
1.16605415	5.83036142	4.89797972	4.94382272	2.22712855	5.04771658	5.71431794	1.13236047	6.21439114	1.03666560	0.00000216
0.90100884	1.08764801	2.12724037	2.44803712	2.20020874	1.74406335	0.31657969	4.96944818	2.93172338	0.57111624	0.00000155
3.43320921	4.63751612	4.80380459	6.19006298	1.25481577	2.41530946	1.51006707	5.45355742	1.29441946	1.54320261	0.00000269
5.83066268	2.01566914	5.42410726	2.33324098	4.99115207	1.03803460	2.28312472	2.50446397	1.13191576	0.51546441	0.00000202
0.08967510	5.47284597	4.24861049	0.61197501	4.69398334	0.49966232	2.50710596	5.38189782	3.48397767	1.07307358	0.00000183
5.72273051	1.01291328	0.54226958	1.73605559	0.82940065	5.27885412	3.85071201	3.78384101	5.55163961	2.24156763	0.00000215
3.13980068	4.58088442	0.91669158	1.96920486	4.05383320	6.05167555	5.79788017	2.17063395	4.22930214	3.72713289	0.00000222
5.03202831	3.30244201	2.29404926	3.44938862	2.42002538	2.05294649	5.67923480	0.72089372	5.17367953	2.17421115	0.00000204
2.17777540	0.57365440	1.05832007	5.39231506	6.06019244	4.23200514	0.82839041	2.86065022	4.46745250	3.25686820	0.00000340
2.47449705	5.06383760	0.78481104	5.06391762	3.53554418	0.73742351	5.90155036	3.47311731	2.51342060	5.01928430	0.00000285
0.06944702	0.29938108	2.22434457	2.88670514	3.45476212	6.14690280	5.84974220	4.00908455	4.76111224	3.20127434	0.00000156
1.69297005	0.21413571	5.17938621	4.93275329	2.86294140	1.39007284	3.78074268	5.88932244	0.57659566	2.81605276	0.00000301
1.40782377	5.33025749	3.32708967	2.30384033	2.34589513	4.64576875	5.69600183	3.97593366	2.48769658	0.28329569	0.00000280
1.34366730	2.38442005	3.58059369	3.42142889	4.09806952	2.59742571	4.43789241	5.39731121	4.79643816	2.92798556	0.00000221
1.69866085	4.33652223	5.73424294	2.95200758	2.33285911	2.45310962	0.71365790	3.73760038	4.62443975	5.81487196	0.00000174
5.23607842	3.01797661	3.59194144	1.70208966	1.01874053	4.27727802	5.93520614	1.80008960	1.08022914	1.27860292	0.00000285
0.89684445	0.42268168	2.08096090	3.31511319	4.04566221	0.24648807	2.62835907	4.60842756	1.61752932	2.73770037	0.00000183
0.23050095	5.96673471	1.32137949	1.69314131	3.41824185	1.77525757	2.24847142	4.49723253	4.96288671	3.78228596	0.00000257
3.63643901	1.82674103	0.10343572	6.11130560	5.10684112	5.20346026	3.91034028	1.74774913	0.92153374	0.30756861	0.00000154
5.75573674	6.09635872	5.93273437	0.96741953	4.45044064	3.86613193	2.98976867	6.24498875	1.27181134	2.91597606	0.00000172
4.55345775	0.64536866	4.26767724	4.61130277	6.05357699	5.43474912	5.54330241	6.18764722	3.29033888	4.26038768	0.00000219
4.65335398	2.71708326	2.95108756	4.71022693	4.65614775	3.08595570	0.89036807	4.73957405	2.25801237	2.41912242	0.00000275
5.58965719	3.72043916	1.44629593	0.16949596	4.01846999	3.96396727	5.60628990	4.02141029	5.61644887	3.33543317	0.00000170
0.78181932	1.93938642	4.25452571	5.41518907	0.38184258	4.25880451	4.27958574	4.29686467	5.78059986	0.84687479	0.00000167
3.43433359	5.42096603	2.92622825	2.50149862	1.50052481	1.21840294	2.16119557	0.67932036	1.13323677	5.11438357	0.00000286
1.90617104	0.67601794	0.55015334	3.87405028	4.30699799	0.88794933	4.68387133	5.86887876	0.60612102	6.15214135	0.00000277
4.39401560	5.98027239	2.51837567	1.19076654	5.18729662	3.02266701	2.55948973	5.37371131	5.88302205	2.24891341	0.00000295
1.56126106	1.03672207	0.08688098	0.15288748	1.95456778	1.89343384	0.47191892	3.90863582	1.95221622	3.47291167	0.00000266
2.11132034	2.80062092	0.63340053	5.91749945	0.83214253	3.66856444	4.84580225	4.19728966	4.62917523	4.49028598	0.00000288
3.75811065	1.73213719	3.82693160	4.82573933	4.54587555	5.62268812	2.49634360	0.22201157	3.36635133	1.71870248	0.00000278
6.23345221	1.03966218	0.89985829	4.30171440	2.76278216	5.41351415	4.08626224	1.38142316	0.19176856	1.58918343	0.00000250
5.08340629	3.94000416	2.37734797	4.53952366	2.02738299	0.06256989	0.44427326	4.66022845	4.72737226	6.05070001	0.00000237
6.05507866	3.81786201	0.01180502	2.20714548	4.71151470	0.43052926	2.98230612	6.10931491	4.44885938	3.13740706	0.00000250
0.79680641	3.91928444	4.11588558	5.38001293	1.15111879	2.57015338	0.85184955	1.20543244	5.33234062	3.82459163	0.00000210
4.46909710	0.35135138	3.43620356	0.76905024	2.48337594	3.38175410	2.25197606	2.95087053	0.90607816	4.21707677	0.00000260
0.86746385	2.70673162	5.68979437	0.87208013	3.67184713	0.39363615	5.78249057	5.62754632	0.39894811	5.04717779	0.00000266
0.71749337	2.02235638	3.22379469	5.98605483	0.22990853	5.99312372	4.17797558	4.00145136	5.23337258	2.46157293	0.00000285
0.72869935	2.54470670	1.74463406	6.01240907	5.18349981	2.53720531	4.30745961	5.43574170	4.20895376	0.01886661	0.00000272
0.66204183	2.67355090	6.01290686	5.07002236	3.99267835	6.00193262	3.63534612	2.43347775	3.98275959	0.73362452	0.00000188
3.72947012	5.12998635	4.84301052	2.76750131	5.57734979	2.22860095	3.70000561	1.10166601	1.24990413	4.58830579	0.00000169
1.20559049	2.32503666	0.37937881	2.09258373	2.40065542	0.69743193	0.01020521	5.55536240	1.45395920	1.53554000	0.00000167
2.37362763	4.71466273	2.97155003	2.12686153	0.53583764	0.66463496	2.50976772	0.89328608	0.11823819	5.08897726	0.00000189
5.59383257	1.46689190	5.78503504	3.83395453	4.54459477	0.98003892	4.04518453	0.68755608	1.06936127	2.44242700	0.00000287
4.82766325	6.01634256	3.31589270	1.93396911	0.13717863	6.18516904	5.18214625	4.41952393	2.39186600	3.40626165	0.00000264
5.44072778	4.89488854	0.67780143	0.79444073	3.21565471	3.80004624	0.96773102	1.70745268	2.81323533	1.99395124	0.00000246
4.18844087	0.58378555	5.55262763	5.64154031	4.47572559	4.42927925	2.10155189	2.75370353	5.53098482	1.83429854	0.00000253
4.43313978	4.25265699	3.14180414	1.80311472	1.52170571	3.47784274	2.58780496	2.41578290	2.17903789	2.87238453	0.00000261
2.82305258	0.86446936	0.69933379	4.65157522	3.01062131	5.96820687	2.44172422	2.37679008	1.96100275	4.73078741	0.00000268
3.18583491	3.99663048	4.70317537	3.98011917	0.15810886	5.61774484	4.97383410	3.84064358	0.01475372	3.52737190	0.00000173
3.23645261	6.03287987	0.06564523	4.56780596	0.70063562	3.25431542	2.66618153	3.08783111	0.98801790	0.46397378	0.00000247
2.24760686	4.66163273	2.81489629	6.10013931	2.06715826	3.55953221	4.26713982	5.11148770	3.28982170	1.72812186	0.00000180
5.16494592	3.68722179	5.71306370	6.04427549	3.29815767	5.09248653	0.04996751	2.30667037	0.94838508	1.91436205	0.00000246
1.07317582	2.34886095	5.34594852	0.80205668	4.55002188	2.29385890	1.19064426	0.55302958	3.91007283	2.26091468	0.00000273
0.11990282	1.66904299	2.45018628	1.79749454	3.69105203	4.55398618	4.69783600	6.04984011	4.22535555	5.15338091	0.00000231
1.43137094	3.24175699	4.91505368	4.91167937	5.82833528	4.55324148	3.89855398	4.25933822	6.01644928	2.80421735	0.00000219
4.64100168	4.19833770	0.38705297	1.95328907	2.47600744	6.01537740	0.75155547	1.32770423	1.09328471	1.84370708	0.00000267
4.17602816	3.34902128	3.08925600	2.76380427	0.77922809	3.49859442	4.35565274	2.23647609	5.54992515	5.43023410	0.00000242
0.35132329	3.16554546	0.37710505	5.03077588	0.17023916	2.14971704	0.10438360	3.70283898	0.85353811	2.55978739	0.00000220
3.94035068	0.01915673	1.06614604	0.72750516	0.51806000	1.02210846	2.89280851	3.04127746	1.61999913	0.55291048	0.00000187
4.83636042	0.83187593	1.91473356	1.96324415	0.47832880	1.14416621	5.26418438	4.15851666	0.15051227	6.01277170	0.00000169
2.80031282	5.05383323	2.11041808	4.63466012	5.70722073	2.90244496	0.52157031	4.40914693	5.85892179	2.04644500	0.00000206
0.66775375	2.67428713	4.95998718	0.01806209	1.66542818	4.84029994	6.10275512	1.21469575	2.24020776	0.84643337	0.00000259
3.74109459	0.11926070	3.28209423	1.43259744	4.87344495	2.15587418	5.61222552	3.23608830	3.99450880	4.64176850	0.00000281
5.90005225	4.47713926	1.06951647	1.24216249	1.30557889	1.57895366	3.97191390	5.58849416	1.86519473	0.52603711	0.00000178
1.05469308	3.67779704	4.24105792	5.71074440	3.16189467	5.55725257	4.03575344	3.10503108	1.54482399	5.12581245	0.00000223
3.79368420	6.16690484	6.13936653	5.08079079	5.92020081	1.24039075	1.45596239	0.61414968	2.36018602	4.06612811	0.00000259
1.27500181	4.29475155	4.26630408	5.97577834	2.50504777	2.73603895	4.96413022	0.12683745	1.48829186	3.78029153	0.00000248
5.46281983	2.54632577	5.18226769	3.39719975	3.67156491	4.57341948	3.40706256	4.87639415	3.22846686	1.75296286	0.00000185
2.81918832	1.45766715	5.71577023	2.15963369	1.05203744	1.39538545	4.13403649	3.15475528	0.11640390	4.78195057	0.00000258
5.29086043	2.05982463	1.31427124	5.80872159	4.29791871	1.71208882	3.85525263	0.15296175	4.37448470	4.46922376	0.00000233
0.48768197	2.58511915	0.39260713	1.80188258	4.35093288	4.90802068	4.54760336	3.63885276	1.50083882	5.11654054	0.00000245
0.85193649	4.28464993	4.88077389	4.84138439	1.59755079	3.18194426	5.47770066	3.57185751	2.24352726	4.02229752	0.00000170
1.76209567	3.48039707	0.81345208	3.97106469	2.81062103	4.21807845	2.34222341	0.23968082	5.67317544	6.26345268	0.00000256
2.76112230	3.89906431	2.42643938	4.04802896	4.10729837	4.96788363	5.54106027	1.18018669	1.66440012	4.93114230	0.00000260
